date,hour,time,purchase bid,sell bid,mcv,fsv,mcp,Weighted MCP (Rs/MWh)
11-03-2021,2,01:45 - 02:00,10177.1,11360.3,7945.3,7944.1,3305.33,3305.33
11-03-2021,3,02:00 - 02:15,10303.1,11790.7,8172.9,8171.7,3305.08,3305.08
11-03-2021,3,02:15 - 02:30,10321.9,11720.7,8191.9,8190.7,3305.36,3305.36
11-03-2021,3,02:30 - 02:45,10191.3,11812.7,8098.3,8097.1,3294.73,3294.73
11-03-2021,3,02:45 - 03:00,10035.2,11862.7,7957,7955.8,3249.98,3249.98
11-03-2021,4,03:00 - 03:15,9888.7,11875.1,7816.4,7815.2,3249.77,3249.77
11-03-2021,4,03:15 - 03:30,10065.7,11976.1,7986.6,7985.4,3267.24,3267.24
11-03-2021,4,03:30 - 03:45,10053.5,12111.1,7692.4,7691.2,3209.26,3209.26
11-03-2021,4,03:45 - 04:00,10052,12162.1,7736.7,7736.7,3200.62,3200.62
11-03-2021,5,04:00 - 04:15,10256.6,12418,8085.5,8084.3,3215.72,3215.72
11-03-2021,5,04:15 - 04:30,10375.6,12099,8179.8,8178.6,3294.39,3294.39
11-03-2021,5,04:30 - 04:45,10590.4,11779.1,8260.9,8359.7,3305.15,3305.15
11-03-2021,5,04:45 - 05:00,10687.5,11437.1,8346.3,8445.1,3374.11,3374.11
11-03-2021,6,05:00 - 05:15,11478.5,10699,8946,8957.8,3689.9,3689.9
11-03-2021,6,05:15 - 05:30,11584.2,10337.6,8738.6,8793,3999.5,3999.5
11-03-2021,6,05:30 - 05:45,11978.2,10397.4,8786.2,8935.3,3900.92,3900.92
11-03-2021,6,05:45 - 06:00,12135.6,11015.3,9365.8,9431.6,3529.6,3529.6
11-03-2021,7,06:00 - 06:15,13110.8,11891.6,10419.2,10675.14,4099.03,4099.03
11-03-2021,7,06:15 - 06:30,14547.9,13199.5,11857.76,11643.42,4299.44,4299.44
11-03-2021,7,06:30 - 06:45,14714.5,13088.5,12001.4,11600.62,4299.88,4299.88
11-03-2021,7,06:45 - 07:00,14837.5,12950.5,12079.7,11324.58,4489.38,4489.38
11-03-2021,8,07:00 - 07:15,15445.4,12837.9,12475,11705.62,4999.69,4999.69
11-03-2021,8,07:15 - 07:30,15644.9,12990.5,12718.7,11813.72,5000.13,5000.13
11-03-2021,8,07:30 - 07:45,15668.7,12719.4,12447.6,11858.22,5250.56,5250.56
11-03-2021,8,07:45 - 08:00,15386.5,12566,12267.4,11629.72,4999.88,4999.88
11-03-2021,9,08:00 - 08:15,14684.8,12134.2,11358.4,11309.4,4808.2,4808.2
11-03-2021,9,08:15 - 08:30,14578.8,11536.5,11262.3,11209.4,5000.66,5000.66
11-03-2021,9,08:30 - 08:45,13779.8,10822,10547.8,10540.2,5250.8,5250.8
11-03-2021,9,08:45 - 09:00,13783.3,10067.1,9967.1,9959.5,5950.84,5950.84
11-03-2021,10,09:00 - 09:15,13104.2,9781.1,9751.1,9751.1,6250.13,6250.13
11-03-2021,10,09:15 - 09:30,12862.4,9388.2,9358.2,9358.2,6300.09,6300.09
11-03-2021,10,09:30 - 09:45,12490,9158.6,9128.6,9128.6,6300.05,6300.05
11-03-2021,10,09:45 - 10:00,11650,8602.4,8522.3,8522.3,5999.33,5999.33
11-03-2021,11,10:00 - 10:15,11516.6,8900.8,8620.6,8620.6,4999.95,4999.95
11-03-2021,11,10:15 - 10:30,11310.7,8980.7,8414.9,8414.9,4989.92,4989.92
11-03-2021,11,10:30 - 10:45,11001.5,9079.3,8232.6,8232.6,4489.47,4489.47
11-03-2021,11,10:45 - 11:00,11102.1,8906.5,8282.9,8282.9,4489.97,4489.97
11-03-2021,12,11:00 - 11:15,10714.2,9813.8,7929.63,7929.63,4099.37,4099.37
11-03-2021,12,11:15 - 11:30,10689,10341.8,8158.27,8158.27,3804.12,3804.12
11-03-2021,12,11:30 - 11:45,10972.8,10521.3,8345.1,8345.1,3898.06,3898.06
11-03-2021,12,11:45 - 12:00,11212.9,10726.1,8603.9,8603.9,3859.52,3859.52
11-03-2021,13,12:00 - 12:15,11458.4,11049.2,8590.5,8590.5,3701.93,3701.93
11-03-2021,13,12:15 - 12:30,11647.6,11271.7,8925,8925,3640.15,3640.15
11-03-2021,13,12:30 - 12:45,11532.7,11839.9,9225.2,9225.2,3500.24,3500.24
11-03-2021,13,12:45 - 13:00,11332.5,11890.4,9325.61,9325.61,3374.64,3374.64
11-03-2021,14,13:00 - 13:15,10406.8,12037.1,8449.9,8449.9,3294.48,3294.48
11-03-2021,14,13:15 - 13:30,10328.6,12511.9,8427.2,8427.2,3209.05,3209.05
11-03-2021,14,13:30 - 13:45,10408.7,13101.8,8648.8,8648.8,3109.36,3109.36
11-03-2021,14,13:45 - 14:00,10461.3,13141.6,8769.25,8769.25,3027.26,3027.26
11-03-2021,15,14:00 - 14:15,11222.7,12825.6,9562,9562,3109.76,3109.76
11-03-2021,15,14:15 - 14:30,12025.8,12559.6,10124.6,10124.6,3249.64,3249.64
11-03-2021,15,14:30 - 14:45,12610.4,12416.4,10329.2,10329.2,3500.06,3500.06
11-03-2021,15,14:45 - 15:00,12761.3,12370.7,10309.5,10309.5,3500.27,3500.27
11-03-2021,16,15:00 - 15:15,12451.1,11688.4,9743.9,9743.9,3600.93,3600.93
11-03-2021,16,15:15 - 15:30,12278.2,11785.1,9815.6,9815.6,3500.84,3500.84
11-03-2021,16,15:30 - 15:45,12613,11708.9,9864.4,9864.4,3734.5,3734.5
11-03-2021,16,15:45 - 16:00,13414.2,11716.9,10417.4,10417.4,4399.15,4399.15
11-03-2021,17,16:00 - 16:15,14354.1,11486.4,10797.2,10797.2,4500.33,4500.33
11-03-2021,17,16:15 - 16:30,14772.6,11163.2,10889,10889,5250.53,5250.53
11-03-2021,17,16:30 - 16:45,14873.2,11121.2,10931.2,10931.2,5750.23,5750.23
11-03-2021,17,16:45 - 17:00,14516.9,11071.6,10797.4,10797.4,5555.81,5555.81
11-03-2021,18,17:00 - 17:15,13094,11293.4,10214.2,10214.2,4199.65,4199.65
11-03-2021,18,17:15 - 17:30,12722.6,10766.4,9873.5,9873.5,4299.7,4299.7
11-03-2021,18,17:30 - 17:45,12681.8,10215.3,9888.8,9888.8,4999.68,4999.68
11-03-2021,18,17:45 - 18:00,12370.9,9399.6,9168.5,9168.5,5250.59,5250.59
11-03-2021,19,18:00 - 18:15,10216.9,8601.3,8064.1,8064.1,4640.56,4640.56
11-03-2021,19,18:15 - 18:30,10149.1,8293.9,7755.8,7755.8,4999.25,4999.25
11-03-2021,19,18:30 - 18:45,10880.4,8050.2,7771,7771,5555.21,5555.21
11-03-2021,19,18:45 - 19:00,11027.1,7808.5,7751.7,7751.7,5999.78,5999.78
11-03-2021,20,19:00 - 19:15,10944.2,7587.4,7562.4,7562.4,6000.49,6000.49
11-03-2021,20,19:15 - 19:30,10729.5,7733.5,7608.5,7608.5,5650.06,5650.06
11-03-2021,20,19:30 - 19:45,9996.7,8208.3,7594,7594,4749.78,4749.78
11-03-2021,20,19:45 - 20:00,9809.5,8128.2,7466.3,7466.3,4749.35,4749.35
11-03-2021,21,20:00 - 20:15,8926.3,7801.9,7102.8,7102.8,4500.56,4500.56
11-03-2021,21,20:15 - 20:30,8735.5,7322.6,6762.5,6762.5,4699.99,4699.99
11-03-2021,21,20:30 - 20:45,8748.2,7145.2,6651.1,6651.1,4960.5,4960.5
11-03-2021,21,20:45 - 21:00,8477.1,7144,6544.9,6544.9,4620.9,4620.9
11-03-2021,22,21:00 - 21:15,8581.1,7102,6279.39,6279.39,4299.08,4299.08
11-03-2021,22,21:15 - 21:30,8273.5,7173,6151.5,6151.5,4079.9,4079.9
11-03-2021,22,21:30 - 21:45,8316.5,7243.6,6171.9,6171.9,4079.79,4079.79
11-03-2021,22,21:45 - 22:00,8049.6,7386.6,5933.5,5933.5,4000.73,4000.73
11-03-2021,23,22:00 - 22:15,8601.4,7009.8,5772.7,5772.7,3999.71,3999.71
11-03-2021,23,22:15 - 22:30,8356.5,7455.9,5833.4,5833.4,3529.4,3529.4
11-03-2021,23,22:30 - 22:45,8681.1,7564.2,6099.9,6099.9,3598.45,3598.45
11-03-2021,23,22:45 - 23:00,9228.3,7707.5,6407.5,6407.5,4099.24,4099.24
11-03-2021,24,23:00 - 23:15,9330.7,8126.3,6691.4,6691.4,3666.69,3666.69
11-03-2021,24,23:15 - 23:30,9569.5,8602.3,7088.4,7088.4,3609.65,3609.65
11-03-2021,24,23:30 - 23:45,9952.9,8895.3,7475.4,7475.4,3609.31,3609.31
11-03-2021,24,23:45 - 24:00,10097.7,9177.5,7721.5,7721.5,3529.9,3529.9
12-03-2021,1,00:00 - 00:15,11009,9682.1,8403.35,8402.15,4299.35,4299.35
12-03-2021,1,00:15 - 00:30,11146.3,10114.5,8405.4,8404.2,3869.27,3869.27
12-03-2021,1,00:30 - 00:45,11172.9,10439.5,8681.8,8681.8,3666.47,3666.47
12-03-2021,1,00:45 - 01:00,11122.2,10707.5,8847.42,8846.22,3598.52,3598.52
12-03-2021,2,01:00 - 01:15,11244.9,10988.5,9059.92,9058.72,3598.77,3598.77
12-03-2021,2,01:15 - 01:30,11031.8,11318.5,8989.9,8988.7,3440.97,3440.97
12-03-2021,2,01:30 - 01:45,10971.7,11615.1,8957.96,8956.76,3405.33,3405.33
12-03-2021,2,01:45 - 02:00,10860.8,11929.1,8860.92,8859.72,3394.54,3394.54
12-03-2021,3,02:00 - 02:15,10673.5,12281.9,8775.53,8774.33,3394.15,3394.15
12-03-2021,3,02:15 - 02:30,10804.7,12394.9,8906.91,8905.71,3394.65,3394.65
12-03-2021,3,02:30 - 02:45,10906.1,12504.9,8915.62,8914.42,3394.55,3394.55
12-03-2021,3,02:45 - 03:00,10955.9,12507.9,8965.73,8964.53,3398.35,3398.35
12-03-2021,4,03:00 - 03:15,10637.7,12705.4,8822.9,8821.7,3394.59,3394.59
12-03-2021,4,03:15 - 03:30,10810.9,12829.4,8995.7,8994.5,3394.66,3394.66
12-03-2021,4,03:30 - 03:45,10838.9,12922.4,9023.5,9022.3,3394.42,3394.42
12-03-2021,4,03:45 - 04:00,10832.6,13036.4,8924.94,8923.74,3374.91,3374.91
12-03-2021,5,04:00 - 04:15,11169.4,13041.4,8927.74,8926.55,3308.3,3308.3
12-03-2021,5,04:15 - 04:30,11165.4,12640.4,8975.26,8974.06,3394.21,3394.21
12-03-2021,5,04:30 - 04:45,11271.8,12210.4,9446.04,9444.84,3437.12,3437.12
12-03-2021,5,04:45 - 05:00,11462.9,11913.5,9495.8,9494.6,3529.8,3529.8
12-03-2021,6,05:00 - 05:15,11870.6,11343.9,9496.4,9495.2,3999.66,3999.66
12-03-2021,6,05:15 - 05:30,12494.7,11097.9,9758.09,9756.89,4299.82,4299.82
12-03-2021,6,05:30 - 05:45,12683.1,11074.2,9797.5,9797,4300.03,4300.03
12-03-2021,6,05:45 - 06:00,13031.4,11316.4,9878.5,9877.3,4299.31,4299.31
12-03-2021,7,06:00 - 06:15,13929,12304.4,10832,10842,4200.72,4200.72
12-03-2021,7,06:15 - 06:30,15483.4,12758.1,11435.7,12079.32,4200.83,4200.83
12-03-2021,7,06:30 - 06:45,15600.6,12689.1,11536.7,12180,4200.97,4200.97
12-03-2021,7,06:45 - 07:00,15737.3,12625.3,11529.06,12173.2,4299.2,4299.2
12-03-2021,8,07:00 - 07:15,16259.2,12945.3,12042.9,12503.2,4300.84,4300.84
12-03-2021,8,07:15 - 07:30,16637,12939.7,12037.3,12497.6,4300.92,4300.92
12-03-2021,8,07:30 - 07:45,16202.2,12809.8,12315.2,12315.2,4800.52,4800.52
12-03-2021,8,07:45 - 08:00,15963.7,12602.1,12018.01,12017.97,4800.51,4800.51
12-03-2021,9,08:00 - 08:15,15772,13047.7,12492,12492,4900.57,4900.57
12-03-2021,9,08:15 - 08:30,15655.8,12347.5,12179.2,12172.4,5649.82,5649.82
12-03-2021,9,08:30 - 08:45,15261.9,11999.4,11807.1,11800.3,5649.47,5649.47
12-03-2021,9,08:45 - 09:00,15004.8,12185.1,11952.9,11952.9,5000.06,5000.06
12-03-2021,10,09:00 - 09:15,14181.6,11289.1,11099.4,11099.4,5649.14,5649.14
12-03-2021,10,09:15 - 09:30,14036.6,10149.9,10138.9,10138.9,6300.18,6300.18
12-03-2021,10,09:30 - 09:45,13623.5,9300.1,9289.1,9289.1,6300.49,6300.49
12-03-2021,10,09:45 - 10:00,12671.5,9302,9291,9291,6000.59,6000.59
12-03-2021,11,10:00 - 10:15,12185.9,8932.2,8815.2,8815.2,5700.5,5700.5
12-03-2021,11,10:15 - 10:30,11900.1,8641,8524,8524,5700.75,5700.75
12-03-2021,11,10:30 - 10:45,11562,8763.3,8562.1,8562.1,5200.11,5200.11
12-03-2021,11,10:45 - 11:00,11458.7,8723.4,8522.2,8522.2,5000.18,5000.18
12-03-2021,12,11:00 - 11:15,11380.7,8825.9,8199.3,8199.3,4500.99,4500.99
12-03-2021,12,11:15 - 11:30,11618.1,8925.6,8299,8299,4500.38,4500.38
12-03-2021,12,11:30 - 11:45,11608.9,9119.3,8278.9,8278.9,4489.54,4489.54
12-03-2021,12,11:45 - 12:00,11604.6,9303.7,8271.5,8271.5,4489.18,4489.18
12-03-2021,13,12:00 - 12:15,12446.1,10171,8865.1,8865.1,4450.1,4450.1
12-03-2021,13,12:15 - 12:30,12377.4,10396.1,8879.6,8879.6,4299.5,4299.5
12-03-2021,13,12:30 - 12:45,12608.1,10650.7,9017.1,9017.1,4250.17,4250.17
12-03-2021,13,12:45 - 13:00,12118.1,11083.2,9028.4,9028.4,3869.75,3869.75
12-03-2021,14,13:00 - 13:15,11514.3,11401.2,8864,8864,3529.85,3529.85
12-03-2021,14,13:15 - 13:30,11372.1,11922.4,8866.2,8866.2,3394.93,3394.93
12-03-2021,14,13:30 - 13:45,11265.2,12481.6,8778.9,8778.9,3279.31,3279.31
12-03-2021,14,13:45 - 14:00,11472.7,13013,9005.8,9005.8,3209.69,3209.69
12-03-2021,15,14:00 - 14:15,12499.4,13178.4,9991.6,9991.6,3379.08,3379.08
12-03-2021,15,14:15 - 14:30,13326.7,13655.1,10719.5,10719.5,3394.94,3394.94
12-03-2021,15,14:30 - 14:45,13955.1,13497.7,11137.4,11137.4,3400.88,3400.88
12-03-2021,15,14:45 - 15:00,14361.4,13368.3,11263.5,11263.5,3529.66,3529.66
12-03-2021,16,15:00 - 15:15,14074.3,12643,10772.4,10772.4,3600.97,3600.97
12-03-2021,16,15:15 - 15:30,14236.1,12305.3,10544.7,10544.7,3750.54,3750.54
12-03-2021,16,15:30 - 15:45,14463.1,12020.5,10576.7,10576.7,4114.74,4114.74
12-03-2021,16,15:45 - 16:00,14889.7,11537.7,10784.1,10784.1,4500.3,4500.3
12-03-2021,17,16:00 - 16:15,15478.4,11675.9,11252.1,11252.1,4999.23,4999.23
12-03-2021,17,16:15 - 16:30,16292.3,11646,11556,11556,5900.72,5900.72
12-03-2021,17,16:30 - 16:45,16187.3,11566.6,11555.6,11555.6,6300.07,6300.07
12-03-2021,17,16:45 - 17:00,16291.8,11489.5,11478.5,11478.5,6300.04,6300.04
12-03-2021,18,17:00 - 17:15,14674.5,11104.1,10909.9,10909.9,5000.18,5000.18
12-03-2021,18,17:15 - 17:30,14210.3,10359.4,10165.2,10165.2,5050.22,5050.22
12-03-2021,18,17:30 - 17:45,13690.8,9516.1,9406.1,9406.1,5750.56,5750.56
12-03-2021,18,17:45 - 18:00,13220.9,8656.4,8645.4,8645.4,6000.97,6000.97
12-03-2021,19,18:00 - 18:15,10826,8178,7972.8,7972.8,5110.78,5110.78
12-03-2021,19,18:15 - 18:30,10827.7,7915.6,7810.6,7810.6,5803.37,5803.37
12-03-2021,19,18:30 - 18:45,11730.4,7789.9,7759.9,7759.9,6000.57,6000.57
12-03-2021,19,18:45 - 19:00,12149.9,7547.9,7547.9,7547.9,7986.59,7986.59
12-03-2021,20,19:00 - 19:15,12426,7461.2,7461.2,7461.2,7990.68,7990.68
12-03-2021,20,19:15 - 19:30,12440,7472.2,7472.2,7472.2,6999.64,6999.64
12-03-2021,20,19:30 - 19:45,12053.1,7397.3,7397.3,7397.3,6850.02,6850.02
12-03-2021,20,19:45 - 20:00,11667.3,6981.8,6981.8,6981.8,6740.28,6740.28
12-03-2021,21,20:00 - 20:15,11200.7,7045.9,7040.9,7040.9,6314.5,6314.5
12-03-2021,21,20:15 - 20:30,10788.3,6967.2,6896.19,6896.19,5999.12,5999.12
12-03-2021,21,20:30 - 20:45,10388.4,6670.2,6590.2,6590.2,5750.09,5750.09
12-03-2021,21,20:45 - 21:00,10182.3,6710.3,6546.1,6546.1,5459.4,5459.4
12-03-2021,22,21:00 - 21:15,10290.3,6803.4,6311.3,6311.3,4883.2,4883.2
12-03-2021,22,21:15 - 21:30,10162.2,6923.4,6426.3,6426.3,4635.4,4635.4
12-03-2021,22,21:30 - 21:45,10000.6,6998.7,6501.6,6501.6,4500.49,4500.49
12-03-2021,22,21:45 - 22:00,9426.1,7101.7,6512.7,6512.7,4299.79,4299.79
12-03-2021,23,22:00 - 22:15,9590.5,7112.6,6618.5,6618.5,4500.3,4500.3
12-03-2021,23,22:15 - 22:30,9768.3,6785.2,6291.1,6291.1,4500.76,4500.76
12-03-2021,23,22:30 - 22:45,10175,6901.2,6390.1,6390.1,4540.35,4540.35
12-03-2021,23,22:45 - 23:00,10333.2,7070.9,6581.8,6581.8,4900.58,4900.58
12-03-2021,24,23:00 - 23:15,10407.2,7674.6,6953.5,6953.5,4710.35,4710.35
12-03-2021,24,23:15 - 23:30,10577.8,7840.6,7069.5,7069.5,4509.23,4509.23
12-03-2021,24,23:30 - 23:45,11055.7,7977.6,7484,7484,4897.75,4897.75
12-03-2021,24,23:45 - 24:00,11051,8273,7523.7,7523.7,4599.44,4599.44
13-03-2021,1,00:00 - 00:15,10649.7,10167.2,8429.9,8429.9,3800.73,3800.73
13-03-2021,1,00:15 - 00:30,10865.4,10629.7,8775.4,8775.4,3800.18,3800.18
13-03-2021,1,00:30 - 00:45,10816.8,11049.7,8887.8,8879.6,3469.91,3469.91
13-03-2021,1,00:45 - 01:00,10996.3,11311.7,8997.4,8997.4,3500.88,3500.88
13-03-2021,2,01:00 - 01:15,10874.4,11937.6,9055.9,9047.7,3437.72,3437.72
13-03-2021,2,01:15 - 01:30,11069.6,12212.6,9262.2,9254,3409.66,3409.66
13-03-2021,2,01:30 - 01:45,10893.3,12525.3,9193,9184.8,3398.51,3398.51
13-03-2021,2,01:45 - 02:00,10826.9,12851.3,9126.5,9118.3,3394.09,3394.09
13-03-2021,3,02:00 - 02:15,10687.1,13242.2,9096.6,9094.8,3350.98,3350.98
13-03-2021,3,02:15 - 02:30,10559,13424.2,9022.9,9014.7,3279.93,3279.93
13-03-2021,3,02:30 - 02:45,10442,13369.2,8905.8,8897.6,3279.67,3279.67
13-03-2021,3,02:45 - 03:00,10439.3,13515.2,8903.6,8895.4,3279.34,3279.34
13-03-2021,4,03:00 - 03:15,10355,13999.6,8848.1,8839.9,3209.65,3209.65
13-03-2021,4,03:15 - 03:30,10439,14034.7,8931.8,8923.6,3209.79,3209.79
13-03-2021,4,03:30 - 03:45,10575.2,14165.7,9067.7,9059.5,3209.63,3209.63
13-03-2021,4,03:45 - 04:00,10593,14249.7,9085.2,9077,3209.58,3209.58
13-03-2021,5,04:00 - 04:15,10819.8,14184.3,9296.6,9288.4,3209.77,3209.77
13-03-2021,5,04:15 - 04:30,11064,13678.3,9501.4,9499.4,3300.16,3300.16
13-03-2021,5,04:30 - 04:45,11003.6,13381.3,9510.6,9502.4,3307.07,3307.07
13-03-2021,5,04:45 - 05:00,11148.6,13007.9,9647,9638.8,3398.37,3398.37
13-03-2021,6,05:00 - 05:15,11349.6,12683.4,9956.5,9948.3,3409.46,3409.46
13-03-2021,6,05:15 - 05:30,11869.1,12226.6,10164,10164,3500.34,3500.34
13-03-2021,6,05:30 - 05:45,12072.9,12053.2,10104.6,10104.6,3620.9,3620.9
13-03-2021,6,05:45 - 06:00,12940.4,12011.7,10391.1,10444.1,4000.18,4000.18
13-03-2021,7,06:00 - 06:15,13457.2,11759.5,11030.1,11018.4,4489.61,4489.61
13-03-2021,7,06:15 - 06:30,14820.3,12403.4,11817.6,11808.1,4750.79,4750.79
13-03-2021,7,06:30 - 06:45,14796,13079.4,12295.4,12121.43,4489.42,4489.42
13-03-2021,7,06:45 - 07:00,15090.7,13049,12456.1,12164.11,4799.11,4799.11
13-03-2021,8,07:00 - 07:15,15394.8,13536.7,12790.9,12278.34,4552.92,4552.92
13-03-2021,8,07:15 - 07:30,15518.8,13703.7,12972.9,12449.73,4599.3,4599.3
13-03-2021,8,07:30 - 07:45,15147,13413.2,12659.6,12600.8,4500.98,4500.98
13-03-2021,8,07:45 - 08:00,15138.6,13346.8,12575.8,12489.4,4800.6,4800.6
13-03-2021,9,08:00 - 08:15,14422.5,13640.6,12081,12065.5,4250.11,4250.11
13-03-2021,9,08:15 - 08:30,14204.7,13171.6,11842,11826.5,4500.7,4500.7
13-03-2021,9,08:30 - 08:45,13863.1,12671.8,11548.4,11531.7,4836.53,4836.53
13-03-2021,9,08:45 - 09:00,13433.2,13043.7,11314.1,11293.6,4692.18,4692.18
13-03-2021,10,09:00 - 09:15,12363.2,12902.8,10405,10380.03,4100.05,4100.05
13-03-2021,10,09:15 - 09:30,12093,11870.9,9973.3,9966.3,4489.28,4489.28
13-03-2021,10,09:30 - 09:45,11604.8,10362,9421,9414,4887.3,4887.3
13-03-2021,10,09:45 - 10:00,10725.6,9973.1,8577.5,8570.5,4489.57,4489.57
13-03-2021,11,10:00 - 10:15,9691.8,9720.2,7761.5,7754.5,4116.47,4116.47
13-03-2021,11,10:15 - 10:30,9183.2,9437.2,7552.7,7527.7,3600.47,3600.47
13-03-2021,11,10:30 - 10:45,8676.9,9264.1,7287.9,7280.9,3469.81,3469.81
13-03-2021,11,10:45 - 11:00,8678,9232.6,7289.2,7282.2,3469.92,3469.92
13-03-2021,12,11:00 - 11:15,9590.7,9240.1,7514,7507,3999.62,3999.62
13-03-2021,12,11:15 - 11:30,9826.2,9484.5,7692.8,7684.5,3909.32,3909.32
13-03-2021,12,11:30 - 11:45,10048.2,9977.9,8191.2,8166.2,3500.26,3500.26
13-03-2021,12,11:45 - 12:00,10217.3,10118.3,8331.6,8306.6,3500.39,3500.39
13-03-2021,13,12:00 - 12:15,10869.1,10962.3,8833.2,8815.7,3598.71,3598.71
13-03-2021,13,12:15 - 12:30,11278.8,11145.6,9007.9,8996.6,3869.23,3869.23
13-03-2021,13,12:30 - 12:45,11371.3,11610.3,9130.6,9119.3,3869.32,3869.32
13-03-2021,13,12:45 - 13:00,11641.4,11988.7,9550.1,9525.1,3766.77,3766.77
13-03-2021,14,13:00 - 13:15,11000.7,12661.5,9322.95,9316.1,3440.11,3440.11
13-03-2021,14,13:15 - 13:30,10936.7,12699.9,9292.9,9285.9,3374.68,3374.68
13-03-2021,14,13:30 - 13:45,11320,13133.6,9674.3,9667.3,3374.75,3374.75
13-03-2021,14,13:45 - 14:00,11651.5,13545,10029.4,10029.4,3300.29,3300.29
13-03-2021,15,14:00 - 14:15,12243.7,13582.8,10698.2,10691.2,3394.64,3394.64
13-03-2021,15,14:15 - 14:30,12810.6,13898.9,11265.7,11258.7,3398.64,3398.64
13-03-2021,15,14:30 - 14:45,13313.2,13653.6,11630.5,11623.5,3469.03,3469.03
13-03-2021,15,14:45 - 15:00,13893.5,13527.5,11930.5,11930.5,3600.36,3600.36
13-03-2021,16,15:00 - 15:15,13432,13010.7,11564.8,11557.8,3469.86,3469.86
13-03-2021,16,15:15 - 15:30,13648.4,13029.4,11625.7,11625.7,3500.78,3500.78
13-03-2021,16,15:30 - 15:45,14059.8,12896.6,11656.4,11656.4,4030.95,4030.95
13-03-2021,16,15:45 - 16:00,14439.2,12562.4,11804.6,11804.6,4500.12,4500.12
13-03-2021,17,16:00 - 16:15,14948.4,12346.9,12068.1,12061.1,4999.79,4999.79
13-03-2021,17,16:15 - 16:30,14923,12286.3,12071.4,12065.6,5000.46,5000.46
13-03-2021,17,16:30 - 16:45,15286.7,12178,12137.2,12130.2,5999.87,5999.87
13-03-2021,17,16:45 - 17:00,15097.1,12111.6,12049.2,12042.2,5999.58,5999.58
13-03-2021,18,17:00 - 17:15,13297.5,11638.5,11070.9,11063.9,4489.41,4489.41
13-03-2021,18,17:15 - 17:30,12823.5,10840.2,10574.7,10567.7,4999.83,4999.83
13-03-2021,18,17:30 - 17:45,12626.1,10118.3,10087.6,10087.6,6000.49,6000.49
13-03-2021,18,17:45 - 18:00,12398.2,9410.1,9289.4,9289.4,6500.24,6500.24
13-03-2021,19,18:00 - 18:15,10025.1,9154,8513.1,8513.1,4591.75,4591.75
13-03-2021,19,18:15 - 18:30,10135.5,8839.8,8436.7,8431.7,4999.87,4999.87
13-03-2021,19,18:30 - 18:45,10906.7,8644.6,8381.7,8381.7,5500.18,5500.18
13-03-2021,19,18:45 - 19:00,11394.4,8379.9,8336.2,8336.2,6000.9,6000.9
13-03-2021,20,19:00 - 19:15,11133.2,8364.3,8339.6,8339.6,6000.44,6000.44
13-03-2021,20,19:15 - 19:30,10916.8,8391.3,8366.6,8366.6,6000.05,6000.05
13-03-2021,20,19:30 - 19:45,9969.7,8450.8,7972,7967,4999.06,4999.06
13-03-2021,20,19:45 - 20:00,9670.7,8509.5,7987.4,7987.4,4300.8,4300.8
13-03-2021,21,20:00 - 20:15,9280.4,8096,7559,7559,4540.99,4540.99
13-03-2021,21,20:15 - 20:30,9116,8214.5,7672.5,7672.5,4250.48,4250.48
13-03-2021,21,20:30 - 20:45,9274,7777.8,7266,7266,4540.69,4540.69
13-03-2021,21,20:45 - 21:00,8824.7,7628,7111.2,7111.2,4300.52,4300.52
13-03-2021,22,21:00 - 21:15,8666.5,7477.6,6859,6852,4196.58,4196.58
13-03-2021,22,21:15 - 21:30,8653.2,7650.6,6899.7,6892.7,4116.79,4116.79
13-03-2021,22,21:30 - 21:45,8789.3,7710.8,7038.1,7031.1,4196.27,4196.27
13-03-2021,22,21:45 - 22:00,8375.5,7864.8,6853.1,6853.1,3980.84,3980.84
13-03-2021,23,22:00 - 22:15,8419,7391.4,6455.7,6455.7,4010.02,4010.02
13-03-2021,23,22:15 - 22:30,8584.7,7206.4,6412.4,6408.4,4196.08,4196.08
13-03-2021,23,22:30 - 22:45,8531.2,7199.5,6301.6,6294.6,4116.59,4116.59
13-03-2021,23,22:45 - 23:00,8698,7218.2,6468.7,6461.7,4196.68,4196.68
13-03-2021,24,23:00 - 23:15,8770.7,8054,6826.2,6819.2,3999.79,3999.79
13-03-2021,24,23:15 - 23:30,9111.7,8344,7128.3,7121.3,4116.54,4116.54
13-03-2021,24,23:30 - 23:45,9669.1,8578,7646.6,7639.6,4199.84,4199.84
13-03-2021,24,23:45 - 24:00,9840.5,8813.8,7857,7850,4199.33,4199.33
14-03-2021,1,00:00 - 00:15,9677.5,11705.6,8072.9,8072.9,3374.68,3374.68
14-03-2021,1,00:15 - 00:30,9728.2,12109,8123.5,8123.5,3374.18,3374.18
14-03-2021,1,00:30 - 00:45,9639.9,12502,8106.3,8106.3,3231.61,3231.61
14-03-2021,1,00:45 - 01:00,9607.8,13005,8077.5,8077.5,3229.91,3229.91
14-03-2021,2,01:00 - 01:15,9950.2,13716.3,8457.2,8457.2,3231.17,3231.17
14-03-2021,2,01:15 - 01:30,9918.2,14157.3,8432.4,8432.4,3209.88,3209.88
14-03-2021,2,01:30 - 01:45,9558.5,14556,8146.5,8146.5,3149.01,3149.01
14-03-2021,2,01:45 - 02:00,9526.5,14878,8138.8,8138.8,3097.91,3097.91
